12055	795
2033	795
10831	795
7045	795

796	1
12056	796

797	12
15	797
294	797
7415	797
18419	797
18416	797
8440	797
3346	797
957	797
1909	797
10186	797
19723	797
14792	797

798	2
7739	798
1653	798

799	1
1281	799

800	15
10882	800
5851	800
1937	800
1453	800
16925	800
2942	800
5916	800
1082	800
7446	800
3281	800
954	800
14646	800
1851	800
4687	800
10858	800

801	14
522	801
3351	801
18500	801
8970	801
2930	801
1410	801
12722	801
2428	801
1818	801
2576	801
10687	801
6211	801
954	801
6955	801

802	8
150	802
1084	802
1889	802
1035	802
14585	802
1034	802
2915	802
1888	802

803	7
148	803
51	803
3577	803
1654	803
4400	803
3576	803
3512	803

804	3
372	804
5896	804
4409	804

805	2
83	805
373	805

806	1
373	806

807	8
479	807
17	807
373	807
530	807
478	807
1404	807
1407	807
1056	807

808	8
955	808
4150	808
1895	808
12996	808
2020	808
1871	808
1897	808
15332	808

809	10
16753	809
956	809
4684	809
2437	809
1413	809
5916	809
3297	809
14646	809
17066	809
4426	809

810	31
11102	810
4468	810
2459	810
1422	810
7561	810
12740	810
10888	810
1412	810
956	810
9307	810
9031	810
3532	810
14821	810
5973	810
1413	810
4415	810
4425	810
7493	810
1923	810
14645	810
7573	810
6111	810
8869	810
3354	810
18707	810
3353	810
19694	810
4426	810
4427	810
1419	810
6180	810

811	1
1282	811

812	5
15	812
2945	812
5819	812
1563	812
957	812

813	3
5869	813
1821	813
8467	813

814	13
10883	814
15175	814
17074	814
12846	814
5896	814
1048	814
8467	814
12991	814
3250	814
7569	814
9110	814
10892	814
10899	814

815	20
294	815
7566	815
7034	815
14872	815
2399	815
9102	815
12639	815
18703	815
4469	815
9120	815
1410	815
9310	815
3477	815
1361	815
2458	815
1082	815
3523	815
4348	815
14495	815
2453	815

816	11
5813	816
14804	816
12618	816
3262	816
19640	816
9103	816
5968	816
7559	816
10186	816
7035	816
1067	816

817	28
2459	817
14492	817
2399	817
3323	817
12850	817
13171	817
4354	817
16885	817
7419	817
1421	817
3347	817
4467	817
4469	817
9120	817
19744	817
1410	817
12856	817
1392	817
4470	817
7573	817
7569	817
3354	817
5403	817
9113	817
1853	817
4408	817
6204	817
9032	817

818	13
2922	818
3472	818
1907	818
1035	818
14585	818
9027	818
7715	818
1798	818
2406	818
4414	818
14912	818
1061	818
16927	818

819	2
16100	819
5966	819

820	13
494	820
271	820
8838	820
1377	820
3383	820
1895	820
2020	820
1829	820
4587	820
3312	820
4589	820
3451	820
4837	820

821	3
1	821
479	821
17	821

822	1
1	822

823	1
1	823

824	10
211	824
1	824
4458	824
16578	824
4500	824
5430	824
7794	824
1940	824
1873	824
5095	824

825	6
652	825
8478	825
4302	825
2978	825
18894	825
1820	825

826	2
8479	826
9787	826

827	9
409	827
495	827
137	827
1285	827
3383	827
8959	827
2532	827
1524	827
12931	827

828	7
271	828
12336	828
3745	828
14510	828
4298	828
18320	828
3501	828

829	7
271	829
3446	829
1895	829
10557	829
1086	829
3450	829
1898	829

830	1
271	830

831	21
409	831
2646	831
7930	831
5984	831
1708	831
2572	831
17030	831
8185	831
2567	831
5486	831
3370	831
3371	831
959	831
2566	831
3491	831
4078	831
6156	831
5585	831
1919	831
1890	831
1462	831

832	3
519	832
518	832
1287	832

833	3
541	833
523	833
4000	833

834	1
182	834

835	10
670	835
555	835
12125	835
12626	835
15051	835
12735	835
19655	835
14982	835
17082	835
10216	835

836	4
12125	836
15050	836
19655	836
17082	836

837	25
135	837
4637	837
11008	837
14926	837
3050	837
7213	837
4127	837
2555	837
2214	837
1460	837
6142	837
15060	837
4641	837
9814	837
6155	837
19769	837
4643	837
1918	837
5583	837
1461	837
5585	837
13716	837
12375	837
4646	837
2272	837

838	29
838	838
6758	838
6402	838
9725	838
15348	838
13523	838
4073	838
4955	838
3436	838
11592	838
1171	838
17799	838
13645	838
6251	838
6554	838
1511	838
17630	838
7768	838
2041	838
13268	838
19293	838
11807	838
11604	838
6430	838
17644	838
7061	838
2044	838
5482	838
19301	838

839	14
10	839
839	839
453	839
247	839
2108	839
14242	839
2772	839
12355	839
19390	839
15781	839
14280	839
12146	839
15782	839
15363	839

840	4
76	840
40	840
15172	840
12148	840

841	25
964	841
1291	841
4458	841
9409	841
13179	841
4500	841
11245	841
11051	841
2581	841
4691	841
3536	841
8992	841
15209	841
7794	841
1021	841
1082	841
4459	841
9410	841
5095	841
18979	841
17082	841
9411	841
7796	841
9288	841
6204	841

842	6
53	842
46	842
13149	842
9391	842
6206	842
13152	842

843	37
69	843
56	843
6	843
171	843
576	843
59	843
441	843
322	843
152	843
9631	843
5737	843
7067	843
2007	843
4888	843
4904	843
1446	843
5985	843
3503	843
13450	843
12699	843
14138	843
2730	843
9386	843
9316	843
7863	843
3434	843
3646	843
2566	843
1572	843
2010	843
11418	843
2966	843
873	843
19952	843
6076	843
2091	843
3520	843

844	5
375	844
530	844
11230	844
1938	844
1114	844

845	4
17	845
375	845
478	845
657	845

846	2
560	846
2946	846

847	12
477	847
726	847
677	847
511	847
7077	847
3541	847
4711	847
2597	847
4015	847
4743	847
3549	847
5225	847

848	22
11628	848
17602	848
16593	848
16944	848
7074	848
13304	848
12970	848
15413	848
9607	848
19115	848
2039	848
19259	848
6398	848
17477	848
17657	848
14368	848
1546	848
3493	848
19971	848
19772	848
2110	848
19309	848

849	4
2	849
682	849
9440	849
7824	849

850	5
2	850
219	850
570	850
310	850
4724	850

851	3
2	851
562	851
4723	851

852	4
2	852
316	852
313	852
11273	852

853	8
221	853
568	853
2	853
562	853
4723	853
8054	853
19004	853
4729	853

854	11
2	854
884	854
314	854
15238	854
3554	854
4981	854
17320	854
6253	854
1953	854
13265	854
7826	854

855	6
2	855
161	855
6247	855
19004	855
6253	855
1953	855

856	1
2	856

857	8
2	857
498	857
682	857
1528	857
9581	857
1150	857
1481	857
11186	857

858	30
484	858
779	858
726	858
573	858
208	858
514	858
640	858
639	858
513	858
1356	858
6852	858
3892	858
1615	858
5221	858
19452	858
3891	858
13780	858
15547	858
2849	858
6853	858
5212	858
5223	858
5215	858
2196	858
13776	858
3893	858
6857	858
8283	858
10004	858
1614	858

859	11
376	859
3922	859
4739	859
6226	859
9470	859
3544	859
11249	859
9417	859
1123	859
1628	859
1942	859

860	1
376	860

861	7
726	861
514	861
640	861
513	861
573	861
639	861
740	861

862	4
4018	862
1944	862
1947	862
1942	862

863	6
540	863
8945	863
787	863
10268	863
1219	863
12290	863

864	2
2204	864
1319	864

865	1
377	865

866	1
54	866

867	13
276	867
423	867
5	867
137	867
77	867
139	867
3	867
425	867
231	867
6064	867
1685	867
3728	867
5892	867

868	1
973	868

869	1
14128	869

870	52
3108	870
8321	870
3111	870
19453	870
11955	870
4194	870
5652	870
4875	870
7238	870
12426	870
16402	870
12276	870
3124	870
3859	870
3129	870
6915	870
8315	870
11978	870
2319	870
5239	870
15920	870
3138	870
6866	870
7258	870
13807	870
19959	870
11941	870
15261	870
3159	870
8320	870
5686	870
5493	870
7264	870
15263	870
3896	870
3166	870
10407	870
9874	870
11022	870
5699	870
5240	870
2342	870
19631	870
19584	870
14309	870
5705	870
9359	870
14310	870
4268	870
3183	870
4757	870
2599	870

871	29
524	871
277	871
1385	871
6402	871
11817	871
14656	871
1961	871
9443	871
1159	871
1694	871
9029	871
2544	871
15158	871
6172	871
19361	871
2802	871
1482	871
2384	871
2616	871
6255	871
2043	871
9919	871
6787	871
1451	871
1452	871
3811	871
15244	871
3629	871
5040	871

872	5
56	872
143	872
764	872
12380	872
11453	872

873	6
843	873
152	873
56	873
5985	873
1539	873
2010	873

874	2
4302	874
16270	874

875	5
458	875
378	875
12329	875
11444	875
6186	875

876	2
378	876
9629	876

877	4
136	877
281	877
1153	877
1928	877

878	14
340	878
136	878
576	878
231	878
137	878
12971	878
14195	878
3585	878
9535	878
4905	878
15659	878
991	878
3368	878
13667	878

879	13
592	879
147	879
431	879
1701	879
7420	879
4131	879
14519	879
17660	879
4135	879
1080	879
8951	879
3731	879
2110	879

880	4
594	880
1204	880
14244	880
12290	880

881	9
237	881
201	881
141	881
5	881
3	881
279	881
139	881
140	881
254	881

882	3
498	882
2099	882
3243	882

883	1
498	883

884	6
498	884
854	884
682	884
685	884
2121	884
6034	884

885	5
275	885
701	885
79	885
4953	885
15605	885

886	14
276	886
188	886
119	886
340	886
3515	886
8201	886
7930	886
1988	886
8824	886
2567	886
6339	886
2566	886
3608	886
11201	886

887	5
574	887
5529	887
8077	887
11631	887
9775	887

888	5
16747	888
15104	888
1711	888
1976	888
7911	888

889	11
409	889
8885	889
8041	889
7915	889
1339	889
2711	889
7943	889
6287	889
2057	889
11343	889
2246	889

890	2
1712	890
17454	890

891	5
10391	891
2036	891
4339	891
1068	891
1421	891

892	1
5553	892

893	6
893	893
7994	893
6494	893
3024	893
15033	893
4787	893

894	12
894	894
277	894
5053	894
17759	894
6451	894
16447	894
19371	894
13380	894
6694	894
11750	894
19974	894
19373	894

895	7
8113	895
13661	895
17773	895
11765	895
6717	895
3869	895
5564	895

896	8
6	896
185	896
5107	896
1561	896
2078	896
9903	896
13667	896
2726	896

897	1
751	897

898	6
175	898
2108	898
12813	898
3043	898
14254	898
15826	898

899	5
501	899
16578	899
3046	899
1721	899
1177	899

900	4
5	900
141	900
237	900
201	900

901	2
5	901
141	901

902	3
237	902
141	902
5	902

903	1
8706	903

904	2
6	904
1111	904

905	4
231	905
703	905
69	905
606	905

906	1
144	906

907	7
11622	907
2078	907
1736	907
2785	907
761	907
2299	907
2726	907

908	2
574	908
1336	908

909	4
1741	909
6782	909
13708	909
6641	909

910	5
125	910
468	910
11769	910
5618	910
1581	910

911	10
237	911
2732	911
11656	911
1079	911
2056	911
5004	911
3241	911
15674	911
13588	911
1004	911

912	6
8891	912
4456	912
10455	912
6080	912
11554	912
3493	912

913	2
716	913
394	913

914	2
283	914
1007	914

915	3
287	915
397	915
641	915

916	2
401	916
1235	916

917	1
194	917

918	2
355	918
194	918

919	5
194	919
919	919
1761	919
13829	919
925	919

920	16
75	920
723	920
612	920
10911	920
5635	920
1240	920
8747	920
8272	920
2559	920
7257	920
19922	920
17890	920
10830	920
17891	920
4172	920
7292	920

921	6
512	921
921	921
208	921
402	921
9999	921
10458	921

922	2
924	922
402	922

923	3
208	923
924	923
402	923

924	18
208	924
402	924
224	924
924	924
512	924
5157	924
1235	924
2144	924
1601	924
3872	924
1612	924
716	924
1754	924
922	924
2820	924
923	924
2145	924
2141	924

925	4
919	925
402	925
925	925
2162	925

926	5
402	926
406	926
208	926
197	926
926	926

927	1
402	927

928	1
5638	928

929	2
777	929
2824	929

930	4
286	930
2753	930
1255	930
13088	930

931	2
638	931
615	931

932	1
638	932

933	5
405	933
726	933
10001	933
8278	933
1250	933

934	7
131	934
515	934
1012	934
692	934
13773	934
2593	934
4742	934

935	12
406	935
1072	935
2351	935
2309	935
2865	935
7298	935
17325	935
3150	935
2883	935
1629	935
1365	935
1236	935

936	12
485	936
11303	936
17860	936
8334	936
7246	936
15930	936
11899	936
11952	936
13243	936
5217	936
11888	936
5218	936

